                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.1473,                0.87467,                 1.2069,                 0.7375,                0.81081,                 0.7413,                0.37492,                 1.8005,                 1.1597,                 1.8799,             0.00022775,             0.00022775,             0.00022775
                     57,                 1.0558,                0.83534,                 1.1804,                 0.7425,                 0.7794,                0.72747,                0.39811,                 1.7745,                 1.0762,                 1.8478,              0.0002228,              0.0002228,              0.0002228
                     58,                  1.079,                0.86581,                 1.1831,                0.82222,                0.75012,                0.75114,                0.40947,                 1.7373,                 1.0409,                  1.775,             0.00021785,             0.00021785,             0.00021785
                     59,                 1.0662,                0.84791,                 1.2026,                0.73454,                0.78378,                0.76388,                0.41353,                 1.7457,                 1.0727,                 1.7772,              0.0002129,              0.0002129,              0.0002129
                     60,                 1.0453,                0.86123,                 1.1804,                0.81294,                 0.7048,                0.78771,                0.41741,                 1.6963,                 1.1318,                 1.7429,             0.00020795,             0.00020795,             0.00020795
                     61,                 1.0667,                0.85716,                 1.1451,                0.79222,                0.72149,                0.76791,                0.41884,                 1.6705,                 1.1704,                 1.7362,               0.000203,               0.000203,               0.000203
                     62,                 1.0459,                0.84825,                 1.1546,                0.81139,                0.69776,                0.77041,                0.41752,                 1.7104,                 1.1277,                   1.79,             0.00019805,             0.00019805,             0.00019805
                     63,                 1.0609,                0.85844,                 1.1914,                0.73558,                0.72973,                 0.7332,                0.38134,                 1.8089,                 1.2235,                 1.8746,              0.0001931,              0.0001931,              0.0001931
                     64,                 1.1119,                0.84142,                 1.1604,                0.72854,                0.67568,                  0.676,                 0.3428,                 1.8231,                 1.2435,                 1.8768,             0.00018815,             0.00018815,             0.00018815
                     65,                 1.1136,                0.85474,                 1.1663,                0.71356,                 0.7027,                0.69102,                0.36878,                 1.8167,                 1.1839,                 1.9102,              0.0001832,              0.0001832,              0.0001832
                     66,                 1.0908,                0.84152,                 1.1508,                0.74635,                0.71591,                0.76137,                0.38575,                  1.802,                 1.1715,                 1.8402,             0.00017825,             0.00017825,             0.00017825
                     67,                 1.0167,                0.79084,                 1.1665,                0.74937,                0.72734,                0.76446,                0.39252,                 1.7895,                 1.1449,                  1.794,              0.0001733,              0.0001733,              0.0001733
                     68,                0.97898,                0.80315,                 1.1248,                0.72313,                 0.7027,                0.74718,                 0.3958,                 1.7243,                 1.1198,                 1.7462,             0.00016835,             0.00016835,             0.00016835
                     69,                0.99388,                0.81183,                 1.1499,                0.70076,                0.75676,                0.76696,                0.40414,                 1.7139,                  1.136,                 1.7504,              0.0001634,              0.0001634,              0.0001634
                     70,                0.97023,                0.76639,                 1.1505,                0.70899,                0.75676,                0.76405,                0.39793,                 1.7417,                 1.1566,                 1.7801,             0.00015845,             0.00015845,             0.00015845
                     71,                0.98945,                0.80236,                 1.1392,                0.66891,                0.81081,                0.76232,                0.38905,                 1.7403,                 1.1461,                 1.7985,              0.0001535,              0.0001535,              0.0001535
                     72,                0.93784,                0.77115,                   1.11,                0.67749,                  0.795,                0.74473,                0.41273,                 1.7061,                 1.0952,                 1.7905,             0.00014855,             0.00014855,             0.00014855
                     73,                 1.0088,                0.79836,                 1.1488,                 0.7034,                0.83333,                0.75919,                0.41861,                 1.6775,                 1.0805,                 1.7594,              0.0001436,              0.0001436,              0.0001436
                     74,                0.97278,                0.79509,                 1.1514,                0.75952,                0.76843,                0.76493,                0.40191,                 1.7101,                 1.0755,                 1.7688,             0.00013865,             0.00013865,             0.00013865
